author,published_at,updated_at,like_count,text
@miaiscool67,2025-03-13T17:41:15Z,2025-03-13T17:41:15Z,0,"<a href=""https://www.youtube.com/watch?v=qSu6i2iFMO0&amp;t=24"">0:24</a>"
@miaiscool67,2025-03-13T17:40:49Z,2025-03-13T17:40:49Z,0,"<a href=""https://www.youtube.com/watch?v=qSu6i2iFMO0&amp;t=24"">0:24</a>"
@miaiscool67,2025-03-13T17:40:28Z,2025-03-13T17:40:28Z,0,"<a href=""https://www.youtube.com/watch?v=qSu6i2iFMO0&amp;t=23"">0:23</a>"
@realhumanbeing91,2025-03-13T16:37:40Z,2025-03-13T16:37:40Z,1,When is the movie coming on Netflix
@LeeHewitt-w8u,2025-03-13T15:27:00Z,2025-03-13T15:27:00Z,0,Sonic 3 is on
@FareGaming-h2c,2025-03-13T10:48:21Z,2025-03-13T10:48:21Z,1,"<a href=""https://www.youtube.com/watch?v=qSu6i2iFMO0&amp;t=97"">1:37</a>"
@FareGaming-h2c,2025-03-13T10:48:02Z,2025-03-13T10:48:02Z,1,"<a href=""https://www.youtube.com/watch?v=qSu6i2iFMO0&amp;t=96"">1:36</a>"
@Sadunhansara-d9v,2025-03-12T14:17:14Z,2025-03-12T14:17:14Z,0,"<a href=""https://www.youtube.com/watch?v=7P78TIWdFUo"">https://youtu.be/7P78TIWdFUo?si=kHemsGDs5tLNBri_</a>"
@MrMJmusicLover,2025-03-12T05:15:51Z,2025-03-12T05:15:51Z,2,"<a href=""https://www.youtube.com/watch?v=qSu6i2iFMO0&amp;t=71"">1:11</a> Sonic &quot;We don&#39;t wanna fight you&quot;. <br><br>Evil Sonic: Thats too bad,  because i Definitely Wanna Fight You!  😅"
@vloggerbholi,2025-03-12T04:16:48Z,2025-03-12T04:16:48Z,2,Want Jim Carry in sonic 4
@Sonicwp41,2025-03-11T21:14:15Z,2025-03-11T21:14:15Z,1,"<a href=""https://www.youtube.com/watch?v=qSu6i2iFMO0&amp;t=11"">0:11</a>  l am excited for sonic the hedgehog movie 3 was a great movie video game"
@Switchman876,2025-03-11T20:22:53Z,2025-03-11T20:22:53Z,1,Can’t believe this trailer is half a year old already
@holidaymaniac,2025-03-11T15:32:14Z,2025-03-11T15:32:14Z,1,Paramount: You Want More Sonic Movies?
@sapphire1933,2025-03-11T09:19:47Z,2025-03-11T09:19:47Z,1,yay
@ussr-br_ball,2025-03-11T04:20:40Z,2025-03-11T04:20:40Z,0,Dried people
@OldManPaxusYT,2025-03-11T02:34:36Z,2025-03-11T02:34:36Z,0,🥱
@EthanSonicTodos1,2025-03-10T16:34:22Z,2025-03-10T16:34:22Z,1,Metales es el cuerpazos heladitas para bebés y golazo 🔥🔥
@Enes-c8z5o,2025-03-10T09:22:51Z,2025-03-10T09:22:51Z,0,Let Hyper Sonic come
@CaydenBoggs-n8o,2025-03-10T01:22:22Z,2025-03-10T01:22:22Z,2,👇 People who saw it
@OwenisaProsChannelAndOwenisMJ,2025-03-09T12:54:57Z,2025-03-09T12:54:57Z,15,Who&#39;s watching this trailer after seeing the movie?
@whatevesah,2025-03-09T02:28:00Z,2025-03-09T02:28:00Z,0,"<a href=""http://www.youtube.com/results?search_query=%23shadowblackheartedhero"">#Shadowblackheartedhero</a>"
@JaimeCardenas-o7y,2025-03-08T16:31:13Z,2025-03-08T16:31:13Z,0,What are you doing this put doctor appointment back in part four please that’s all I want
@rohitgajjar6750,2025-03-08T15:27:45Z,2025-03-08T15:27:45Z,0,Bro I think this will be unique one than those two parts
@KristineJalbert,2025-03-08T14:33:07Z,2025-03-08T14:33:07Z,0,Dude im standing right here
@Lanciy,2025-03-08T10:22:54Z,2025-03-08T10:22:54Z,1,It is the best movie of all time ❤🖤
@Sorathehedgehog17,2025-03-08T03:41:59Z,2025-03-08T03:41:59Z,4,"Having now watched the movie at least 5 times, this is now one of the best movies of 2024!"
@MrKonkeyDong,2025-03-08T00:23:27Z,2025-03-08T00:23:27Z,1,"<a href=""https://www.youtube.com/watch?v=qSu6i2iFMO0&amp;t=139"">2:19</a> this part of the trailer with the live and learn playing is absolute cinema."
@joannaa_1018,2025-03-07T17:52:27Z,2025-03-07T17:52:27Z,0,Nah my friend to me to look at screen cutter and watch it and it was trash tbh
@kevinm8222,2025-03-07T04:07:26Z,2025-03-07T04:07:26Z,0,"<a href=""https://www.youtube.com/watch?v=qSu6i2iFMO0&amp;t=140"">2:20</a>"
@joeibarra9003,2025-03-06T23:20:41Z,2025-03-06T23:20:41Z,4,Jim Carey&#39;s best role in his career. PERIOD!
@Samantha-z7d5k,2025-03-05T20:11:07Z,2025-03-05T20:11:32Z,0,Micheal Bay Transformers films is better
@erohr2093,2025-03-04T21:55:13Z,2025-03-04T21:55:13Z,0,"Where&#39;s the movies suitable for 5 year olds gone? Nobody makes quality movies anymore like the old Disney Snow White, Cinderella, or Where the Red Fern Grows. <br>Hollywood is full of poor scripts that are not entertaining nor fulfilling."
@Starzilein,2025-03-03T22:54:31Z,2025-03-03T22:54:31Z,1,I had no idea this movie came out yet until yesterday when I saw that it was on Paramore+.   The movie isn&#39;t that bad but the marketing is.
@pokaboliz16,2025-03-03T20:43:49Z,2025-03-03T20:43:49Z,0,This is so <br>original
@SalamRestaurant-mo1iz,2025-03-03T06:47:03Z,2025-03-03T06:47:31Z,1,So would u rather watch a live action sonic adventure 2 or…  <b>L I O N S</b>
@nealebrown7671,2025-03-03T01:04:54Z,2025-03-03T01:04:54Z,0,"<a href=""https://www.youtube.com/watch?v=qSu6i2iFMO0&amp;t=149"">2:29</a> what did you do?"
@Daredevller,2025-03-02T19:25:29Z,2025-03-02T19:25:29Z,0,I can always look at the date of this trailers’s release to know when my aunt died.
@Enes-c8z5o,2025-03-02T13:49:23Z,2025-03-02T13:49:23Z,0,"Cream will come to Sonic 4 because in Sonic 3,Tails took Sonic and Knuckles to the Chao garden and there was Cream&#39;s Chao Cheese"
@Kuifbyt,2025-03-02T00:46:42Z,2025-03-02T00:46:42Z,1,すげぇ。東京やん！
@gus_fring-s6j,2025-03-01T12:38:46Z,2025-03-01T12:38:46Z,0,Waiting for Sonic The Hedgehog 4 😎
@lesterdee4451,2025-03-01T10:33:37Z,2025-03-01T10:33:37Z,1,Fun fact: the battle looks like dragon ball
@Sonicwp41,2025-02-28T13:46:00Z,2025-02-28T13:46:00Z,0,"<a href=""https://www.youtube.com/watch?v=qSu6i2iFMO0&amp;t=121"">2:01</a>  l am excited for Sonic the Hedgehog’s Movie 4 movie Was l am can wait for it"
@Sonicwp41,2025-02-28T13:37:07Z,2025-02-28T13:37:07Z,2,"<a href=""https://www.youtube.com/watch?v=qSu6i2iFMO0&amp;t=120"">2:00</a>  l am Sonic the Hedgehog Movie 3 was a great movie video game"
@BahliehWesperlin,2025-02-28T08:10:54Z,2025-02-28T08:10:54Z,0,Name movie
@vihaanchoudavaram,2025-02-28T06:45:23Z,2025-02-28T06:45:23Z,0,hui
@vihaanchoudavaram,2025-02-28T06:45:15Z,2025-02-28T06:45:15Z,0,hi
@vihaanchoudavaram,2025-02-28T06:45:11Z,2025-02-28T06:45:11Z,1,hi
@gabby7480,2025-02-27T22:55:35Z,2025-03-18T21:30:06Z,1,i made a aswome picture but my mom was so slow to enter the bbfc contest so she didnt enter me i just wanted people to see my pictures
@anatoliitur2385,2025-02-27T21:21:57Z,2025-02-27T21:21:57Z,1,Garbage movie it&#39;d bad
@VDV_EXE,2025-02-26T22:05:14Z,2025-02-26T22:05:14Z,3,who&#39;s hear in 2025?
@LeSinh,2025-02-26T15:12:19Z,2025-02-26T15:12:19Z,0,Copy Dragon Ball😂😂😂 Super Saiyan. Copy!
@sudeshkamboj-ct6so,2025-02-26T07:39:23Z,2025-02-26T07:39:23Z,2,Why is there no Amy in Sonic3.
@蓝色小樽,2025-02-26T06:57:11Z,2025-02-26T06:57:11Z,0,Paramount went from Sonic 3 to Smurfs is depressing
@lesliecanales948,2025-02-26T05:36:06Z,2025-02-26T05:36:06Z,1,SAMEE
@EzihChikamso,2025-02-25T14:20:04Z,2025-02-25T14:20:04Z,3,The trailer is much better than the movie to be honest
@Adam_toys_fun,2025-02-25T11:47:09Z,2025-02-25T11:47:09Z,1,I ❤ it
@CropTriangles,2025-02-25T07:10:38Z,2025-02-25T07:10:38Z,2,PLEASE don’t make Sonic 4 the last Sonic movie
@MRrdB2-h6s,2025-02-25T04:26:49Z,2025-02-25T04:26:49Z,0,"Sonic 3 - Película Español Latino Completa: <a href=""https://www.youtube.com/playlist?list=PLJHHL8cz8NSTid2qfREjqxB2nvq4nDWQ2"">https://www.youtube.com/playlist?list=PLJHHL8cz8NSTid2qfREjqxB2nvq4nDWQ2</a>"
@DarthPenguinus,2025-02-25T03:57:08Z,2025-02-25T03:57:08Z,2,just realised the end song of the trailer is literally Live and Learn
@echocodeenvy8491,2025-02-25T00:12:20Z,2025-02-25T00:12:42Z,7,"Sonic riders easter egg not air Jordan <a href=""https://www.youtube.com/watch?v=qSu6i2iFMO0&amp;t=16"">0:16</a>"
@LifLexi,2025-02-24T18:25:06Z,2025-02-24T18:25:06Z,1,So i just watched all movie from the trailer thanks.
@PavelPlamenovEmilov,2025-02-24T18:09:41Z,2025-02-24T18:09:41Z,0,I hope we&#39;re going to get it the real official trailer the same trailer like the 3th movie
